Offer: 4 , Requests: 1156 ; 
Offer: 5 , Requests: 1190 ; 1190 ; 
Offer: 9 , Requests: 1832 ; 1832 ; 1832 ; 
Offer: 13 , Requests: 1779 ; 
Offer: 20 , Requests: 1381 ; 1381 ; 
Offer: 23 , Requests: 1630 ; 
Offer: 25 , Requests: 1152 ; 1152 ; 1152 ; 
Offer: 37 , Requests: 1708 ; 1708 ; 
Offer: 39 , Requests: 1323 ; 
Offer: 41 , Requests: 1105 ; 1105 ; 
Offer: 56 , Requests: 1235 ; 1235 ; 
Offer: 58 , Requests: 1108 ; 1108 ; 
Offer: 60 , Requests: 1510 ; 1510 ; 1510 ; 1510 ; 1510 ; 
Offer: 66 , Requests: 1493 ; 
Offer: 67 , Requests: 1477 ; 
Offer: 73 , Requests: 1342 ; 1342 ; 
Offer: 74 , Requests: 1117 ; 1117 ; 
Offer: 78 , Requests: 1443 ; 
Offer: 83 , Requests: 1144 ; 
Offer: 89 , Requests: 1138 ; 1138 ; 1138 ; 
Offer: 90 , Requests: 1564 ; 1564 ; 
Offer: 91 , Requests: 1856 ; 
Offer: 97 , Requests: 1116 ; 1116 ; 1116 ; 1116 ; 
Offer: 98 , Requests: 1173 ; 
Offer: 99 , Requests: 1746 ; 1746 ; 1746 ; 1746 ; 
Offer: 113 , Requests: 1106 ; 
Offer: 114 , Requests: 1691 ; 1691 ; 
Offer: 123 , Requests: 1150 ; 
Offer: 124 , Requests: 1791 ; 
Offer: 125 , Requests: 1400 ; 
Offer: 129 , Requests: 312 ; 
Offer: 129 , Requests: 1996 ; 
Offer: 129 , Requests: 2279 ; 
Offer: 129 , Requests: 2416 ; 
Offer: 129 , Requests: 2455 ; 
Offer: 129 , Requests: 2225 ; 
Offer: 129 , Requests: 2374 ; 
Offer: 129 , Requests: 2045 ; 
Offer: 129 , Requests: 2533 ; 
Offer: 129 , Requests: 2188 ; 
Offer: 129 , Requests: 2372 ; 
Offer: 129 , Requests: 2554 ; 
Offer: 129 , Requests: 2325 ; 
Offer: 129 , Requests: 2292 ; 
Offer: 129 , Requests: 2535 ; 
Offer: 129 , Requests: 2461 ; 
Offer: 129 , Requests: 2341 ; 
Offer: 129 , Requests: 2196 ; 
Offer: 129 , Requests: 2119 ; 
Offer: 129 , Requests: 2270 ; 
Offer: 129 , Requests: 2435 ; 
Offer: 129 , Requests: 2496 ; 
Offer: 129 , Requests: 2428 ; 
Offer: 129 , Requests: 2388 ; 
Offer: 129 , Requests: 474 ; 
Offer: 129 , Requests: 475 ; 
Offer: 129 , Requests: 533 ; 
Offer: 129 , Requests: 482 ; 
Offer: 129 , Requests: 337 ; 
Offer: 129 , Requests: 458 ; 
Offer: 129 , Requests: 466 ; 
Offer: 129 , Requests: 531 ; 
Offer: 129 , Requests: 352 ; 
Offer: 129 , Requests: 552 ; 
Offer: 129 , Requests: 463 ; 
Offer: 129 , Requests: 351 ; 
Offer: 129 , Requests: 398 ; 
Offer: 129 , Requests: 511 ; 
Offer: 133 , Requests: 2206 ; 
Offer: 133 , Requests: 494 ; 
Offer: 133 , Requests: 2086 ; 
Offer: 133 , Requests: 1936 ; 
Offer: 133 , Requests: 1933 ; 
Offer: 133 , Requests: 2457 ; 
Offer: 133 , Requests: 2108 ; 
Offer: 133 , Requests: 2072 ; 
Offer: 133 , Requests: 2102 ; 
Offer: 133 , Requests: 2255 ; 
Offer: 133 , Requests: 2082 ; 
Offer: 133 , Requests: 2156 ; 
Offer: 133 , Requests: 1910 ; 
Offer: 133 , Requests: 2076 ; 
Offer: 133 , Requests: 2518 ; 
Offer: 133 , Requests: 2339 ; 
Offer: 133 , Requests: 1916 ; 
Offer: 133 , Requests: 1995 ; 
Offer: 133 , Requests: 2193 ; 
Offer: 133 , Requests: 2211 ; 
Offer: 133 , Requests: 2274 ; 
Offer: 133 , Requests: 2144 ; 
Offer: 133 , Requests: 2048 ; 
Offer: 133 , Requests: 2298 ; 
Offer: 133 , Requests: 2198 ; 
Offer: 133 , Requests: 2017 ; 
Offer: 133 , Requests: 2491 ; 
Offer: 133 , Requests: 2091 ; 
Offer: 133 , Requests: 2420 ; 
Offer: 133 , Requests: 2390 ; 
Offer: 133 , Requests: 2007 ; 
Offer: 133 , Requests: 1999 ; 
Offer: 133 , Requests: 2387 ; 
Offer: 133 , Requests: 2397 ; 
Offer: 133 , Requests: 2467 ; 
Offer: 133 , Requests: 2556 ; 
Offer: 133 , Requests: 2543 ; 
Offer: 133 , Requests: 1942 ; 
Offer: 133 , Requests: 2106 ; 
Offer: 133 , Requests: 2069 ; 
Offer: 133 , Requests: 2256 ; 
Offer: 133 , Requests: 1925 ; 
Offer: 133 , Requests: 2087 ; 
Offer: 133 , Requests: 2241 ; 
Offer: 133 , Requests: 1911 ; 
Offer: 133 , Requests: 2271 ; 
Offer: 133 , Requests: 2236 ; 
Offer: 133 , Requests: 2266 ; 
Offer: 133 , Requests: 2098 ; 
Offer: 133 , Requests: 2307 ; 
Offer: 133 , Requests: 2165 ; 
Offer: 133 , Requests: 2172 ; 
Offer: 133 , Requests: 2570 ; 
